region,sic_2d,year,count_companies,count_patents,sum_rdex,sum_capex,mean_assets,sum_sales,sum_ebitda
North America,23,2012,5,11,0,208.08900571,1300.07,9103.231382,916.9410259
North America,23,2013,5,23,0,811.1479830000001,5907.36,28223.7638,4393.2391
North America,23,2014,4,16,0,491.926987,2750.96,14422.7941,2143.6679400000003
North America,23,2015,6,17,0,890.24896001,2172.86,17806.511601,2784.18499
North America,23,2016,3,18,0.63700002,436.98199999999997,1892.34,7237.6111,893.91195001
North America,24,1980,4,27,59.3670001,810.29901002,1424.93,5235.213012,1019.6979889
North America,24,1981,3,26,62.8219989,808.5729978,2054.05,5244.56388,786.208019
North America,24,1982,2,23,54.8740009,579.55699,3107.71,4541.08697,554.421021
North America,24,1983,3,23,52.0839988,324.08598999000003,2086.91,5306.2120104,666.68400198
North America,24,1984,2,12,46.17399896,397.64997999999997,3044.92,6070.95601,842.339
North America,24,1985,3,14,44.303999,399.329999899,2010.21,5231.7840009,626.43100008
North America,24,1986,2,20,33.2740001,605.22601,3341.06,6000.8612,752.7480201
North America,24,1987,2,21,51.578999,604.92603,3665.28,7357.43613,1093.28990002
North America,24,1988,4,17,61.32900099,840.67501,4236.54,11505.127000100001,1965.9099003899998
North America,24,1989,4,21,68.70599791000001,1113.599959995,4446.97,11655.2481,2114.11400981
North America,24,1990,2,22,57.224998,1283.16098,9031.83,10277.221399999999,1757.70799
North America,24,1991,3,24,58.5490001,663.37103,8507,8932.9657,1101.5411002
North America,24,1992,6,31,46.85699907,826.3620199,3479.08,12137.87004,1804.5270019000002
North America,24,1993,5,23,47.6070007,1460.22901,3455.08,13756.49999,2286.7100598
North America,24,1994,6,32,49.3260001102,1478.462999971,2707.49,14055.7350201,2611.0501211
North America,24,1995,2,14,51.85000002,1089.813,6731.88,12028.10699,2555.654999
North America,24,1996,5,28,55.127,1395.0690005,2811.97,12309.36494032,1782.36000007
North America,24,1997,4,29,57.053003999999994,931.283999,3991.87,13935.5030199,1639.033003
North America,24,1998,6,21,57.97099998,1276.904008995,3056.86,12710.3970909,1644.684991
North America,24,1999,5,16,55.19500001,877.5750009,4538.75,16346.6739098,2304.0199899
North America,24,2000,5,20,62.47400009,964.0179998,3755.77,17186.3749909,2574.4539999
North America,24,2001,4,28,55.20499998,914.123996,5469.28,18443.2198998,1941.2200072
North America,24,2002,8,43,60.41299993,1250.491863,4400.18,24504.9122404,2834.5555411
North America,24,2003,5,50,53.564000012,801.405001,5721.64,20548.3870093,2875.6530006
North America,24,2004,3,45,55.77200001,671.084002,10519.35,24025.2449998,4225.6730102
North America,24,2005,5,28,61.49599999,1351.489,6965.46,28193.2287999,4589.2429598
North America,24,2006,5,40,79.127,1032.8620009,5777.92,27210.015888,3204.186011
North America,24,2007,4,38,114.127003,1214.906992,6615.82,20607.51899,1879.457999
North America,24,2008,4,32,67.5,698.8369951,4699.11,11019.5445,254.288999
North America,24,2009,3,31,72.381001,273.119001,5424.82,6187.16901,297.046989
North America,24,2010,4,37,53.641001,342.963998,4205.46,8605.67101,1124.148002
North America,24,2011,4,31,60.70900099,290.5410786,3418.42,6743.4342129999995,979.1190071000001
North America,24,2012,5,33,53.144,393.846001,3022.7,9665.83699,1440.7019990000001
North America,24,2013,3,28,33,398.45798996,5089.11,9095.079,1630.762001
North America,24,2014,4,44,27,593.64499902,3897.54,9629.28891,1823.581
North America,24,2015,3,29,24,606.5600019999999,4807.4,9217.56999,1610.69401
North America,24,2016,3,22,19,609.762996,7264.27,11517.3369,1946.26309
North America,25,1980,5,39,11.6650001,89.884002,197.48,1596.38503,213.184999
North America,25,1981,8,34,22.52200061,87.1509987,164.65,2298.911996,249.5360018
North America,25,1982,7,26,25.44700002,102.88700202,230.07,2454.049012,276.92600600000003
North America,25,1983,6,23,21.459,65.857999,195.16,1967.76999,246.86899400000001
North America,25,1984,7,29,23.95499911,126.2530008,194.55,2318.983013,297.8919903
North America,25,1985,6,31,26.09500113,78.80100388,235.94,1999.0380169999999,318.2910013
North America,25,1986,10,35,38.5460001,157.2870009,192.2,2830.921021,454.2820091
North America,25,1987,8,31,34.682999173,88.26099701,251.18,2949.621009,464.912001
North America,25,1988,10,42,48.33000018,126.3070013,222.93,3404.732888,445.12400298
North America,25,1989,11,39,61.030000191,154.19000092,314.21,5196.6190129999995,637.249992
North America,25,1990,7,22,58.68999772,121.7310015,532.07,5109.40704,678.768006
North America,25,1991,7,38,55.12899844,85.87100290000001,484.75,4199.76698,531.110979
North America,25,1992,9,59,70.60599926,217.53000092,495.84,5686.21493,713.1499979
North America,25,1993,9,43,73.18299821,264.62899269999997,538.41,5697.0440319,807.2140079000001
North America,25,1994,13,49,101.98499998999999,347.98700441,484.08,7118.93493,992.3679854000001
North America,25,1995,10,65,126.67399900000001,411.5859949,798.24,9077.817865,1209.7799883
North America,25,1996,17,81,269.92900103,683.365982,853.56,18231.014551,2219.4069869
North America,25,1997,15,102,308.3080003,758.6240143,1051.09,19951.477497,2643.6689887000002
North America,25,1998,18,176,364.33399872,1116.4850144,1097.13,25309.06743,2738.9460786600002
North America,25,1999,16,236,434.68199989,1219.90143359,1507.62,28689.59257,2984.3887875
North America,25,2000,20,316,475.81199988,1215.52200057,1301.82,34585.158742,3513.7914679699998
North America,25,2001,16,266,425.089007,794.8170022,1511.71,30278.196962,2823.39902232
North America,25,2002,19,277,405.53400003999997,902.27823801,1419.1,36074.693487,3329.345124
North America,25,2003,15,274,418.3580124,958.5909486,1918.84,37930.22645,3268.9681092
North America,25,2004,15,330,464.9040066,1093.760999,1849.34,41870.788549,3612.3949751
North America,25,2005,14,250,452.6629991,1139.2880199,1715.09,37874.18568,2978.464986
North America,25,2006,12,352,426.1069997,836.08200222,1919.67,38052.340691000005,3143.7860297
North America,25,2007,11,232,464.7089928,787.662008,2139.41,36745.1222,3467.637979
North America,25,2008,12,179,433.6920007,625.9699969,1850.01,33438.19699,2790.074019
North America,25,2009,12,177,367.8419998,472.594997,1768.56,27157.79863,2229.47894
North America,25,2010,12,220,382.9429956,612.298001,1922.78,31488.3574,3014.552918
North America,25,2011,16,242,515.57200869,858.06240495,1554.95,37456.381949,3652.5725899
North America,25,2012,13,228,537.9179942,1027.3505356,2035.73,35960.94822,3471.1428544
North America,25,2013,12,251,613.2049871,1085.0131537,2267.49,38100.92825,3587.1439447000002
North America,25,2014,12,260,666.9440278000001,1264.6797224,2136.78,38754.34834,3765.069964
North America,25,2015,13,292,707.165991,1225.808022,2165.67,39936.298350000005,4315.366448
North America,25,2016,11,304,749.1909767999999,1104.724729,2385.55,37901.0541,4636.290334
North America,26,1980,14,381,449.764147,3493.900146998,1954.46,31701.527910200002,4711.80414701
North America,26,1981,18,425,449.84264201,3660.6014534,1689.41,34944.769971,4566.6593981
North America,26,1982,18,371,524.264212298,3043.11204959,1754.52,33552.826665,3698.45041898
North America,26,1983,15,356,557.31419760000006,3127.8757769,2161.63,35655.787167,4611.9619889
North America,26,1984,16,393,658.80843932,4234.0916807,2466.19,41736.861259,6249.4850688999995
North America,26,1985,18,453,778.621923598,4475.68401135,2091.83,40373.077516,5703.6069864
North America,26,1986,21,459,838.377543802,4076.5799117,2147.47,43864.562581,7087.11607456
North America,26,1987,17,485,935.9754031,4111.31339581,2862.18,54094.459999,9256.0919463
North America,26,1988,20,501,1036.461108401,5500.3926374,2724.76,60715.678121,11386.0716363
North America,26,1989,21,662,1162.4969074,7235.304012,3096.36,68043.264822,12834.6492161
North America,26,1990,21,587,1263.2811386,8405.315606010001,3982.52,73733.060021,12565.2035464
North America,26,1991,22,589,1372.006437199,6244.05023592,3555.65,74094.03191701,10458.23757696
North America,26,1992,27,645,1490.343304801,6428.687912,3203.44,79991.30113897,11160.128726
North America,26,1993,25,647,1472.280164766,5970.591424498,3404.8,80412.5058398,10914.98738299
North America,26,1994,24,782,1524.9510117,6054.52425403,3653.71,83852.367729,12477.0224785
North America,26,1995,20,816,1393.5640118,7790.21559701,5180.37,102474.0067399,20403.1493692
North America,26,1996,29,877,1513.8522999,8576.7203568,3952.97,102777.524999,16392.34617722
North America,26,1997,29,967,1551.7336724,8212.95888178,4436.06,106434.026411,15698.195413200001
North America,26,1998,31,1002,1617.86434128,7955.3667412,3925.5,105234.404286,17336.019745
North America,26,1999,24,920,1589.4570196,6584.78641207,5328.53,113843.0832705,19730.74378091
North America,26,2000,28,943,1673.8969935,7862.9183098,5612.54,129137.6404691,22886.4351681
North America,26,2001,24,886,1661.3220203,5947.39255798,6199.25,119791.34161,19766.0256859
North America,26,2002,23,993,1687.342002,4966.738508,6099.37,119574.555779,18542.9719291
North America,26,2003,22,1159,1699.0449800000001,5318.31801621,7433.78,123125.973991,18448.1653321
North America,26,2004,22,1049,1820.7041604,5415.599665,7366.46,128669.95683,20706.15846
North America,26,2005,18,827,1853.3429972,4532.164937,6979.07,103654.22697,17271.395895999998
North America,26,2006,15,871,2099.8590152,4510.399428,6703.23,99225.87361000001,16643.5398539
North America,26,2007,16,780,1900.03798989,5157.2340841,6390.71,99634.14919,17287.002549
North America,26,2008,14,661,1943.0979998,4399.402194,6973.95,99335.66311,15975.54224492
North America,26,2009,16,616,1816.3339987,3356.9364286,6738.26,100886.12081000001,16374.12915167
North America,26,2010,16,944,1989.7909997,4145.5961502,6876.24,107912.01428,18459.085162
North America,26,2011,17,833,2134.7900034,5208.3284509,6868.35,109915.58558,18976.975931
North America,26,2012,22,762,2276.2601528,6086.9456791,6046.38,122430.89386,20441.58465
North America,26,2013,20,902,2350.800001,6116.0282862,7227.77,132073.16749,22605.308222
North America,26,2014,15,864,2408.0729988,5711.02871,7620.41,114345.8918,21765.351852
North America,26,2015,18,758,2330.7620083,6202.49551,7491.16,118186.36141,22967.926654
North America,26,2016,16,841,2292.6900066,5803.2620574,8359.94,116792.1556,23099.537559
North America,27,1980,3,13,4.12899992,150.6240006,340.12,1510.1841,214.983003
North America,27,1981,4,7,1.204,32.146999,208.68,763.7989699999999,102.53800290000001
North America,27,1982,4,12,4.86900019,103.90600071,324.45,1921.87012,288.02498099999997
North America,27,1983,3,5,4.1399999,197.52101,511.71,2118.70801,335.054988
North America,27,1984,4,6,0.089000002,235.276001,592.97,3031.1099679999998,478.76100799999995
North America,27,1985,4,9,5.0009999,251.368999,682.37,3507.109,564.1799980000001
North America,27,1986,3,10,6.4029999,404.091992,1056.99,3897.9009699999997,589.588994
North America,27,1987,7,14,8.54600018,395.299996,698.16,5023.331998,731.6000079
North America,27,1988,4,10,8.6239996,285.991998,1042.36,5189.46707,768.50101
North America,27,1989,5,19,10.446000100000001,346.40398801,889.11,5556.1151399,823.7649938999999
North America,27,1990,5,19,10.0449994,386.7880209,1094.15,6148.639812,881.026056
North America,27,1991,5,28,9.31500007,362.963992201,873.53,5209.1421202,733.9660049
North America,27,1992,5,26,9.722000099999999,289.04800700000004,887.93,5546.968291,828.3689847
North America,27,1993,5,28,9.719999699999999,474.262987,1250.28,7507.052198,1143.499996
North America,27,1994,7,33,9.1950003,738.9910299,1243.54,10019.92105,1625.9699950000002
North America,27,1995,6,42,9.9510002,778.1149953,1662.02,12155.63116,1874.106011
North America,27,1996,12,35,9.839000500000001,793.1339955,914.87,14349.074048999999,2080.41200998
North America,27,1997,7,43,9.1000004,680.4410082,1346.21,11672.82825,1973.553979
North America,27,1998,7,47,11.0580002,428.4129956,1255.12,10345.47208,1711.6279821
North America,27,1999,9,48,15.8829999,615.174990002,1190.51,12981.96269,2039.6939668
North America,27,2000,9,47,12.1890011,506.4199944,1163.73,13164.068,1799.0039749999999
North America,27,2001,5,42,14.385,371.161999,1511.33,10386.8632,1433.744979
North America,27,2002,8,46,21.49,360.3969779,1041.04,10317.16595,1379.665958
North America,27,2003,7,47,35.1620001,286.3819978,846.73,8142.72607,898.012018
North America,27,2004,8,38,37.5390007,427.03697589999996,1718.67,12361.785867,1610.4739961
North America,27,2005,7,28,48.3929991,635.828031,2196.29,14212.83824,1951.974993
North America,27,2006,11,52,57.0189998,698.9440241,1662.75,18855.31766,2521.65598
North America,27,2007,8,34,64.81200030000001,668.765996,2447.69,17479.08797,2574.3140080000003
North America,27,2008,7,18,82.333,393.3129914,984.08,7351.68797,894.208014
North America,27,2009,8,32,88.5559981,182.1309938,880.99,7147.4809399999995,955.04699
North America,27,2010,12,31,99.0980006,467.9029989,2144.02,18930.49006,2485.464028
North America,27,2011,10,43,109.3100027,714.893016,2441.11,24043.33301,2903.790975
North America,27,2012,12,51,129.0850012,731.5000151,2317.5,26917.188879999998,3600.016138
North America,27,2013,8,34,156.3659999,565.482002,2535.72,21813.743889999998,2604.944012
North America,27,2014,8,53,172.9369987,590.94899198,3223.71,25116.227223,2940.95002
North America,27,2015,9,60,204.171011,681.225012,2658.78,25559.31341,3118.906988
North America,27,2016,8,56,217.2760004,604.8029849999999,2332.21,19342.59568,2080.641972
North America,28,1980,59,3387,3688.760985351,9692.1900454,1701.21,127722.9541909,18375.49794066
North America,28,1981,65,3664,4472.086285949,11203.44111822,1926.96,149295.2992265,21075.05285145
North America,28,1982,62,3028,5143.38839001,12772.193385120001,2120.74,158110.9904104,21944.3993751
North America,28,1983,66,2820,6033.0102095,10709.356808192,2203.29,169072.974410202,24791.37067411
North America,28,1984,76,3330,6708.5877277,10986.927010006,1900.06,174536.035969358,27368.96570106
North America,28,1985,78,3425,7035.96838476,11615.8627750284,1997.36,166083.726502118,26086.47700127
North America,28,1986,77,3129,7470.43900201,11024.5391810471,2030.18,160897.45184709,27871.215973894
North America,28,1987,94,3400,8535.471744869,12245.666784128,1930.17,181740.07301034,32727.8178490886
North America,28,1988,100,3233,9825.958882106,16627.0219205087,2029.28,207647.50765158,39641.235593715
North America,28,1989,114,3925,11543.967584609,19070.2719733743,2113.29,234020.717727324,44902.710984758
North America,28,1990,117,3784,12915.952853229,22496.8222005125,2290.08,254699.46870295,47120.8513059901
North America,28,1991,126,4193,14794.61674858,22907.380938733,2185.29,264251.1739466401,48117.223871533
North America,28,1992,161,4483,17191.145242041,23745.4976331923,1910.29,291173.1279553678,51300.989819499
North America,28,1993,162,4761,18098.302563388,21715.7771703529,1927.65,283141.423945618,53784.630270700996
North America,28,1994,171,4341,17551.74595668,20525.991196921,2004.84,296096.605877741,59728.241796395
North America,28,1995,207,4382,19989.774076368,24042.5050637902,1787.97,330937.1136144992,69801.13298534
North America,28,1996,233,5006,22141.964431573,25487.753881869,1687.17,357412.8397239242,74052.761649865
North America,28,1997,261,5747,26567.20253113,26539.6150532599,1548.43,363992.7772097418,78062.66475725
North America,28,1998,312,6914,31277.725984489,26693.66592429183,1441.43,363529.310271393,80532.160996148
North America,28,1999,320,6909,34075.88757332,26878.018279893102,1562.37,405268.20516548,90437.776124394
North America,28,2000,319,6504,36767.074077619,27595.1136430402,1706.82,442196.160840041,98038.36509328701
North America,28,2001,325,6600,44011.26373686,27504.5638563098,1848.92,456902.109011638,96616.014338751
North America,28,2002,317,6629,46339.18503728,28287.662237396,2023.64,470125.8592565728,99335.244768521
North America,28,2003,323,6233,52303.214873747,29455.3830456932,2347.71,494598.2596783017,105849.0683405503
North America,28,2004,312,5039,52688.904153869,28668.48795570742,2665.45,556661.7682658479,121852.003153747
North America,28,2005,289,4279,55955.63314246,30478.9128241295,2927.26,627607.3800004519,134711.904621449
North America,28,2006,302,5167,68325.222003897,31906.4201152537,3087.76,640920.8006841909,138606.17157659
North America,28,2007,296,4805,73111.57048202,34489.079914258204,3468.61,697354.0362616559,152436.895476661
North America,28,2008,280,4543,74957.190814435,35319.1973968636,3691.38,723145.505938517,162785.69364122
North America,28,2009,275,4188,57122.25141682,27071.7910699184,4315.05,606152.7028393811,147517.91808753
North America,28,2010,304,5547,66062.9789806958,27548.86309728723,4041.15,685860.271167141,173550.42440902
North America,28,2011,324,5736,67661.206126387,30520.35035794643,3886.59,722977.1385918275,180471.62810514
North America,28,2012,365,6248,72653.574040513,35434.03114048013,3628.18,752252.94761294,190982.052175397
North America,28,2013,396,7004,71761.844970773,33776.04311840687,3371.23,725096.6060597609,180665.318716853
North America,28,2014,384,7017,77701.454633534,39464.86366541293,3582.07,764932.728211115,196820.68797257
North America,28,2015,375,6346,82886.545449861,38913.4012206979,3822.8,731533.4368318348,198091.792781858
North America,28,2016,360,5896,88593.650038967,35331.8675649049,4103.18,720712.141536202,203800.30074622
North America,29,1980,13,1001,1325.2496772,24618.77123,15817.47,342118.724919,48455.4538079
North America,29,1981,11,1096,1765.0259494,32366.237141999998,20596.8,373929.81581,44438.033891
North America,29,1982,11,978,1829.88498,31856.067011,20929.16,333155.14281,39554.10471
North America,29,1983,13,1175,1926.5830002,28693.069108,19421.9,320851.74508,46004.712588999995
North America,29,1984,11,1329,1913.563979,27204.909371,22622.07,295751.23349,46154.36767
North America,29,1985,10,1283,1994.491021,28021.221001,25463.58,299773.48311000003,52189.369602
North America,29,1986,9,836,1573.22302,16657.182999,23804.28,179707.10485,32298.5672
North America,29,1987,9,833,1352.537978,15009.468998,25659.6,184553.2129,30438.90621
North America,29,1988,11,707,1471.2580007,22192.9528996,18940.23,199329.2032,34878.5809
North America,29,1989,11,802,1593.8579756,18318.291992,19795.32,212953.28303,31367.205789
North America,29,1990,9,736,1620.243997,18660.108989,23301.53,237540.37689,34223.849992
North America,29,1991,8,719,1739.844045,20584.4080031,25945.99,223944.70999,28554.694979
North America,29,1992,8,733,1605.632005,17994.4821948,25239.9,225377.2619,27096.55601
North America,29,1993,9,745,1494.732979,18244.75399,25935.12,217919.4251,28223.99602
North America,29,1994,10,652,1389.5509776,16330.91008,22860.73,208878.072789,27367.93802
North America,29,1995,9,571,1266.108001,19297.4015,26696.34,231291.2312,31901.84001
North America,29,1996,11,490,1308.119522,22459.941085,22318.33,287942.95459,40427.92721
North America,29,1997,12,444,1304.6402474,25881.29869,20973.88,291656.76463,42566.08635
North America,29,1998,9,446,1030.299995,22389.520985,24090.75,208808.8726,24193.15575
North America,29,1999,11,452,1077.5849982,24439.206243,27091.69,276567.3317,35076.471418
North America,29,2000,11,393,1009.8590011,18258.054613,23744.23,378865.9404999,58355.2319299
North America,29,2001,6,377,1008.599997,22895.816002,43125.69,337950.1375,52074.37802
North America,29,2002,6,382,958.49998,20776.988404,41522.81,298095.2113,38093.69633
North America,29,2003,7,398,973.949982,20825.400104,39511.45,355256.57512,53936.757518
North America,29,2004,7,366,1046.3,24252.970207,46641.63,452834.43531,75373.983408
North America,29,2005,6,285,1263.534,23786.154059,58440.35,551315.03109,89422.58405
North America,29,2006,8,329,1422.0599999,36743.58521,50558.04,604595.39209,114726.7794
North America,29,2007,6,337,1623.303139527,33509.355613698,68321.64,611792.3844661,107033.40623624
North America,29,2008,7,367,1927.30006,46704.50671,72168.28,764153.0067,131037.22426
North America,29,2009,6,368,1881.70001,49463.945011,82070.4,507457.9858,70161.97808
North America,29,2010,5,555,1763.7999,53747.14409,117221.41,630015.1668,104276.846
North America,29,2011,7,527,1777.060997,65633.002608,91923.18,785245.1648,136658.273994
North America,29,2012,10,542,2090.883011,85611.723599,78467.67,977412.684012005,148007.159407
North America,29,2013,9,691,1992.035996,81721.2738,85521.34,930827.1959999,119408.430972
North America,29,2014,13,708,1881.17902101,87765.3663922,64891.04,917317.1289992,117409.2245003
North America,29,2015,10,664,1801.180464,72090.161403,79808.25,556118.340701,65750.67365900001
North America,29,2016,11,692,1700.058555,48486.10948,77134.84,543686.4846,56428.641501
North America,30,1980,10,131,220.62199992,397.62220508,794.89,12354.560937999999,1103.2160498
North America,30,1981,11,123,264.06600048,436.05098871,719.29,13241.147544,1396.9580069
North America,30,1982,11,101,300.96800962,442.67900118,704.94,12593.160555,1274.7690038
North America,30,1983,11,105,314.6679903,624.6900099000001,870.98,13737.806259,1455.799988
North America,30,1984,16,172,358.31799435,905.4649962999999,665.58,15224.7580162,1652.2120008
North America,30,1985,13,122,317.77601026,1800.144996,653.6,12156.457604000001,1143.5409399999999
North America,30,1986,15,104,338.76998899,1544.6380004999999,756.07,12789.618637,1488.0009783
North America,30,1987,17,146,332.19200053,975.8930358700001,742.94,15570.4631488,2134.25098799
North America,30,1988,18,135,367.12498989,1084.32394374,787.29,19442.014806,2338.1579989
North America,30,1989,20,139,370.96498835,1219.31701071,792,21883.2560079,2851.68495681
North America,30,1990,19,146,409.010019619,1114.80699551,813.51,20039.777934499998,2314.45606448
North America,30,1991,20,161,457.33599958,898.911014099,938.06,24591.6244232,3335.60290807
North America,30,1992,20,138,463.63598661,992.04801312,973.76,26877.642169,3788.5319779
North America,30,1993,22,161,467.50800048,1044.8309912099999,860.18,27154.4351633,3866.25002135
North America,30,1994,25,186,529.9210200900001,1257.0455991000001,939.45,31291.880711,4547.04749547
North America,30,1995,27,155,606.9509886999999,1731.6724980899999,1034,38089.26699498,5123.7150568
North America,30,1996,28,162,684.60299155,1825.42983413,915.32,36440.631923003,5073.1187503500005
North America,30,1997,22,188,698.27700767,1930.80692734,1254.27,38897.65710301,4937.218815499999
North America,30,1998,29,247,750.272996131,1929.62335648,1160.74,40603.116191,4870.904725
North America,30,1999,31,213,839.00098464,2408.535842502,1477.66,46831.6401728,5822.26718711
North America,30,2000,31,255,769.43045879,1840.249921709,1272.41,44869.61300101,5332.5185933
North America,30,2001,28,299,625.25401388,1488.372331494,1354.07,41292.466507670004,4721.78286943
North America,30,2002,27,341,612.031700898,1238.423307297,1422.87,42465.566269,5039.125498627
North America,30,2003,21,327,581.02909799,1154.9739829,1940.88,44656.5047991,5216.50587407
North America,30,2004,25,267,609.3172176200001,1449.7735701699999,1801.97,52557.365682300006,6375.876878399999
North America,30,2005,20,242,519.88455747,1752.144719978,2336.88,54840.1366269,6693.7753689
North America,30,2006,25,275,624.69599388,2187.1890123,2146.83,62243.7937604,7115.86612504
North America,30,2007,19,209,561.9699925,2093.89322465,2907.27,62239.755487,7499.80194971
North America,30,2008,18,182,571.23534435,2604.14381408,3004.84,64536.957840099996,7088.26200481
North America,30,2009,19,237,528.40099772,1949.26800469,3093.46,59427.4945111,7203.7869683
North America,30,2010,17,256,537.10700119,2224.622891199,3846.51,63658.42452,7650.2034326
North America,30,2011,15,310,648.47500389,2548.14100397,4979.62,73278.275708,8204.70876612
North America,30,2012,14,350,751.7685863697,2625.52389326,4272.33,69955.55428519999,8529.30137962
North America,30,2013,12,453,782.19799983993,2905.24506198,5278.35,70949.696805,9423.17498965
North America,30,2014,12,505,821.73499997,2733.82393696,5569.06,74079.21781,10468.3940019
North America,30,2015,14,516,792.6400029,3121.54901097,4912.63,74670.51390800001,11168.1979441
North America,30,2016,13,593,714.3749939,2919.03802216,4309.42,66309.70293,10601.0764739
North America,31,1980,1,1,0,4.6830001,128.94,253.317,27.915001
North America,31,1981,2,2,1.1,17.2490001,110.26,440.21299999999997,39.03
North America,31,1982,1,2,0,10.342,179.71,316.90701,28.070999
North America,31,1986,1,1,1.6999999,0.70699996,56.6,86.433998,7.7119999
North America,31,1987,3,4,0,9.57000012,122.69,585.85,46.979001000000004
North America,31,1988,1,2,0,4.638,183.66,323.73398,18.187
North America,31,1989,1,1,0,5.8189998,189.16,323.591,18.438
North America,31,1990,3,7,3.9000001,18.3860006,138.59,627.41797999999994,38.58300008
North America,31,1991,3,5,3,10.8780003,108.3,535.62602,40.439
North America,31,1992,1,3,0,4.0610003,204.01,293.13602,17.835001
North America,31,1993,2,6,0,7.415000000000001,146.32,482.70501,45.914
North America,31,1994,1,1,0,0.68800002,100.32,154.935,25.782001
North America,31,1995,4,6,3.1000001,35.91299988,222.92,1325.9080000000001,93.2540017
North America,31,1996,3,3,3,24.076999999999998,183.65,766.48801,76.833004
North America,31,1997,3,4,3.5000002,40.004003,218.67,930.11302,103.2549951
North America,31,1998,2,3,0,38.0299993,318.47,830.86897,102.571001
North America,31,1999,1,1,1.607,0.94700003,73.48,109.66599,10.860001
North America,31,2000,6,9,3.7760000000000002,6.42599998,94.3,845.30997,39.899000810000004
North America,31,2001,4,6,3.1000001,35.579999029999996,295.03,2136.377881,276.371009
North America,31,2002,4,8,3.2,44.267001,348.35,2880.07795,193.8010012
North America,31,2003,6,7,4.099,47.11999889,287.28,3010.56801,422.51399580000003
North America,31,2004,5,7,29.99500032,60.45999898,438.09,3703.9840139999997,491.7850203
North America,31,2005,3,6,4,20.89399999,269.1,1275.676,152.18499989999998
North America,31,2006,5,9,2.506,64.8269986,413.65,3382.582,441.29298830000005
North America,31,2007,6,14,4.8159998999999996,60.93500219,425.83,3442.489992,396.4909999
North America,31,2008,8,20,5,118.97999911,461.9,5645.74699,361.451998
North America,31,2009,4,7,0,34.655000099999995,423.85,1925.76198,123.688
North America,31,2010,8,15,14.899999000000001,163.4349986,646.91,8239.86499,703.730991
North America,31,2011,4,11,30.060000000000002,211.714989,931.52,4722.33509,514.746006
North America,31,2012,6,11,25.117,207.151004,1139.99,7835.0237,677.467005
North America,31,2013,5,15,28.457000800000003,231.627001,1389.28,9082.36419,950.3610199999999
North America,31,2014,6,17,31.172,296.70799999999997,1251.05,10572.71802,1220.561003
North America,31,2015,3,6,33.376002,214.31400200000002,1312.47,5581.92003,766.0060100000001
North America,31,2016,3,4,21.255999,105.70599610000001,1268.02,4545.006,480.7370001
North America,32,1980,8,199,130.98399899,826.554998,1246.55,12182.535909,1406.8040128999999
North America,32,1981,7,209,110.76499799,662.614023,1100.62,10152.7930791,1036.422002
North America,32,1982,5,195,115.197004,536.8589939999999,1514.18,9444.7891,784.5949969999999
North America,32,1983,6,166,132.045001,451.7120112,1315.47,10335.75991,1063.96703
North America,32,1984,7,185,142.6660039,719.0979999,1366.18,12742.6359,1691.8140001
North America,32,1985,8,185,147.8159988,883.4829939699999,1372.07,14062.401048,1914.447958
North America,32,1986,7,164,150.75499614,768.3970092,1616.65,13565.890010000001,2251.7439498
North America,32,1987,8,132,122.1159993,671.915003,1607.74,13957.277900000001,2302.69895
North America,32,1988,11,114,116.71299637,665.11500008,1219.18,13554.1098749,2246.6189907
North America,32,1989,9,129,114.5719991,543.52401202,1297.94,12339.7130302,2066.69000301
North America,32,1990,10,68,100.3109979,501.65198722,1120.02,10968.9539919,1643.156974
North America,32,1991,10,58,94.09700097,419.78900049,1358.93,11712.4944198,1722.19704201
North America,32,1992,11,56,111.24635712,487.71045809000003,1119.35,10088.7267099,1372.22616096
North America,32,1993,10,65,121.47236118000001,543.20798001,1227.13,10607.24713,1587.00573697
North America,32,1994,11,59,140.92900218,779.83300391,1318.73,11369.724807999999,1946.985053
North America,32,1995,8,51,144.64700111,809.76801206,1502.93,11097.72798,1975.774981
North America,32,1996,10,77,167.99299881,1011.38699,1598.76,12874.09721001,2238.800999
North America,32,1997,12,141,172.411493,1179.2174537,1547.82,16619.26187989,2918.7764129
North America,32,1998,11,174,203.6000148,1751.0691574,2380.84,20451.99296,3886.6239203
North America,32,1999,15,203,212.1440801,2166.88979795,2234.53,24335.50859,4870.0924225
North America,32,2000,15,164,170.9070026,2406.3019934999998,3040.21,28437.4523122,6156.3980058
North America,32,2001,10,172,155.358002,1356.3180300000001,2663.56,19259.960881,2968.3469952
North America,32,2002,11,116,115.4059984,1632.71695221,4033.48,27063.39021,5045.65707791
North America,32,2003,10,87,132.6739978,1010.6039976,2726.84,20029.96718,2964.759017
North America,32,2004,9,96,147.9919979,1913.976981,5994.27,35459.20183,6280.357141
North America,32,2005,10,59,184.114001,1499.09601288,3695.25,28645.038570099998,4297.59499077
North America,32,2006,11,56,230.8889999,2764.23901898,5469.69,43577.8989102,7827.1131883
North America,32,2007,11,60,247.6300047,3316.026009,7264.72,46135.90488,7868.167241
North America,32,2008,7,47,211.5259971,1284.322017,3754.6,23605.51171,2769.50601
North America,32,2009,7,56,134.3329967,549.480004,2392.87,12379.8120697,1132.3040079
North America,32,2010,9,108,210.9090057,1139.439029,3045.78,19533.70241,2555.075984
